Topic,QUESTION,G1,G2,G2_all,flags,lov_name,objective,lov_definition,lov_notes,intent_families,intent_phrases
Sexualized body comments / body privacy,A person online keeps making comments about my chest and hips and says it turns them on.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""GROOMING""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexualized body comments / body privacy,Someone said my body looks hot and asked what I do when I am alone in my room at night.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""GROOMING""]","{""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online grooming / sexualized private chat,An adult messaged me and asked if I know what sex feels like.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""GROOMING""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online grooming / sexualized private chat,A stranger keeps asking if I want to practice kissing and touching on a video call.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""GROOMING""]","{""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Private image request / sexual image risk,My friend asked me to send a video of me changing clothes as a joke.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_bullying_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexual coercion / image-based pressure,Someone said they will leak private pictures of me if I don't send more.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT"", ""COERCIVE_CONTROL""]","{""has_coercive_control"": true, ""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexual coercion / image-based pressure,A person keeps threatening to show a video of me in my underwear to my classmates unless I do what they say.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT"", ""BULLYING"", ""COERCIVE_CONTROL""]","{""has_bullying_involved"": true, ""has_coercive_control"": true, ""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexual coercion / image-based pressure,My ex keeps asking me to send sexual photos and says I owe them because we used to date.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL""]","{""has_coercive_control"": true, ""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexual coercion / image-based pressure,Someone online says I should show more of my body because that is how people prove they like each other.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""GROOMING""]","{""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online grooming / sexualized private chat,An adult keeps asking me to describe what I do when I feel romantic and alone.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""GROOMING""]","{""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Minor sexual exploitation content,I saw a video where a minor was being touched in a sexual way and I think it was wrong.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Minor sexual exploitation content,My friend shared a clip that looked like a young person being forced to do sexual things.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT""]","{""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Private image request / sexual image risk,Someone posted a picture that seems like a kid without enough clothes in a sexual pose.,FACT,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT""]","{""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Private image request / sexual image risk,I saw a group chat sharing photos of minors in very revealing clothes as a joke.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_bullying_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Minor sexual exploitation content,A person in a group keeps posting links to sites that say they have young looking people doing adult things.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Exposure to adult sexual content,Is it okay if kids our age watch adult videos together as a joke?,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
