question,g1,g2,flags
My online friend keeps demanding live location and says I am disloyal if I turn it off. What should I do?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A chat admin says I cannot talk to other groups unless I get permission from them first. Is that coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My friend monitors when I am online and gets angry if I reply to anyone before replying to her. Is this control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A class group moderator threatens to expose my old messages unless I obey his posting rules. What label should this get?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
Someone keeps making me share passwords to prove I am not hiding anything. Is that coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A group chat leader says I cannot leave the chat because they will make everyone blame me. Is this controlling?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My online study partner says I must keep video on all evening or they will stop sharing notes. Is that coercive?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A friend keeps using read receipts to accuse me and threatens friendship rules if I do not answer instantly. Is this control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
Someone says I must send my phone screen recording each night to stay in the group. Does this count as coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My friend created a private rule that I must ask before posting photos with anyone else. Is that controlling?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A group admin says I need permission before changing my profile picture or I will be shamed in the chat. What should I do?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
My online friend says they will report fake complaints unless I stop talking to another friend. Is this coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A messaging group keeps one child from leaving by threatening to leak screenshots. Is that coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'indirect_intent': True}"
Someone I know uses my social account login to decide who I can follow and message. Is this control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A game clan leader says I cannot play with anyone else and must report every match I join. Is this coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My gaming squad threatens to kick me from all servers unless I share my voice chat history. What should I do?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A player keeps using rank access to force me to follow his rules outside the game. Is that control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A streamer group says I must stay online when they say or they will turn the lobby against me. Is this coercive?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My guild leader checks who I play with and punishes me for joining other friends. Is that coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
An online team captain demands screenshots of my chats before letting me join matches. What kind of issue is this?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A game moderator in our private server says I cannot leave without permission because I owe the group loyalty. Is this control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My teammate says they will delete my role if I speak to players from another lobby. Is this coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A gaming group forces one younger player to stay muted unless the leader gives permission. Is that control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'indirect_intent': True}"
My clan says I must share my schedule and explain every offline hour. Does this count as coercive control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My cousin controls when I can eat during visits and threatens to shame me if I choose my own food. Is this coercive control?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A family member says I must show my weight notes every day or I cannot meet friends. What should I do?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
"My sports mentor controls my sleep time, food, and calls outside practice using threats about selection. Is this control?",SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
Someone at home says I cannot take rest unless I prove I followed their full routine. Is that coercive?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My relative uses my health appointment as a reason to read all my messages and limit friends. Is that control?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A caregiver says I cannot tell the doctor my own symptoms unless they approve the words first. Is this coercive control?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My coach threatens to remove me from the team unless I share private body measurements and daily eating proof. What kind of issue is this?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
Someone at home controls my medication schedule as punishment and says I must obey to get it on time. Is this control?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
"My friend says I must copy her diet and send proof, or she will tell everyone I am weak. Is that coercive control?",SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A family member says I cannot sleep until I show every message from the day. What should I do?,SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A student council member uses school rules to make me report who I talk to outside class. Is this coercive control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A hostel monitor says I cannot call home unless she approves the topic first. What should I do?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A class prefect threatens punishment slips if I do not share private messages. Is that control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A club rule says one leader can check every member's phone before allowing them to leave. Is this coercive control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'indirect_intent': True}"
A school authority figure says my complaint will disappear unless I follow their private instructions. Is this control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A dorm senior controls when younger students can call parents and threatens rule violations if they ask why. Is that coercive?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'indirect_intent': True}"
The bus monitor says I must sit alone every day unless I share my private conversations. What kind of issue is this?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A group leader uses attendance records to force members to obey personal rules after school. Is this coercive control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'indirect_intent': True}"
A prefect says I must ask before talking to teachers or he will mark me as disruptive. Is that control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A school club rule lets seniors approve members' friendships outside the club. Is that coercive control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'indirect_intent': True}"
My prayer group leader says I cannot speak to certain friends because he must approve who is pure enough for me. Is this control?,BELIEF,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A religious class senior says I must show all chats to prove I am obedient. Does this count as coercive control?,BELIEF,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
Someone says I am sinful if I keep private thoughts and uses that to read my diary. What kind of issue is this?,BELIEF,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A group leader uses shame and spiritual punishment to make children follow private rules outside class. Is this coercive?,BELIEF,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'indirect_intent': True}"
My cousin says family values mean I cannot choose friends without his approval. Is this coercive control?,BELIEF,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My roommate at camp keeps checking who I speak to and threatens to remove me from the group if I do not report back. Is this coercive control?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A homework group leader says I need permission before meeting friends and punishes me socially when I choose for myself. Is this normal or control?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My elder cousin demands screenshots of private chats and says refusal means I am hiding something. Should this be treated as coercive control?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A private server admin controls my schedule outside the activity and says I will lose access if I resist. What kind of risk is this?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
The team vice-captain makes me prove where I am before allowing me to join normal group work. What should I do?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A school hostel senior uses access to notes and events to force me to follow rules that are not part of the activity. Is this a serious boundary problem?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A neighborhood club organizer tells me I cannot talk to certain people and watches for any mistake. Does this cross a line?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My online project partner says leaving the group is betrayal and threatens to make everyone blame me. Does this count as controlling behavior?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
"A festival volunteer leader forces younger members to ask before talking, sitting, or leaving. How should I label this for safety?",GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'indirect_intent': True}"
A coaching class senior uses private information to make me obey rules about friends and messages. Is this more than strict leadership?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
A youth group monitor turns normal permissions into threats about loyalty and punishment. Is this coercive control?,CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
My building group admin makes one child share passwords to stay included in the group. Is this normal or control?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
