row_id,input_text,original_G1_LOV_ID,original_G2_LOV_ID,original_FLAGS,corrected_G1_LOV_ID,corrected_G2_LOV_ID,corrected_FLAGS,status,reason
37,Someone older keeps complimenting me and I am not sure if it's just friendly or something else.,GENERIC,GENERIC_INTENT,,SCIENCE,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
38,"A person I met online wants to meet me in real life, but they say not to tell my parents yet.",TECHNOLOGY,GENERIC_INTENT,,TECHNOLOGY,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
39,An older friend keeps asking me to send them selfies and it makes me a bit nervous.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
40,They say we have a special bond but I don't know if it is okay or not.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
41,Someone older messages me late at night and says I should not tell anyone we talk then.,TECHNOLOGY,GENERIC_INTENT,,TECHNOLOGY,GROOMING,has_grooming_involved=true,CHANGED,"adult/older-person secrecy, gifts, private contact, or parent-hiding pattern is present"
42,A person online keeps changing the chat to private rooms whenever other people join.,TECHNOLOGY,GENERIC_INTENT,,TECHNOLOGY,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
43,They sometimes act just like a normal friend and other times say things that feel too personal.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
44,Someone keeps asking about my schedule and when my parents are away.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
45,I am not sure if an older friend is just being nice or trying to make me depend on them.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
46,I like talking to my teacher after class about my hobbies.,GENERIC,GENERIC_INTENT,,CIVIC_LAW,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
47,My coach helps me practice extra time and sometimes calls my parents to update them.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
48,A neighbour always says hello and asks how school is going.,GENERIC,GENERIC_INTENT,,BELIEF,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
49,I have an older cousin who helps me with homework and my parents know about it.,CIVIC_LAW,GENERIC_INTENT,,BELIEF,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
50,My music teacher messages our class group with practice tips and reminds us to tell parents.,TECHNOLOGY,GENERIC_INTENT,,CIVIC_LAW,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
51,I feel nervous around an adult but they haven't asked me to keep secrets or anything.,GENERIC,EMOTIONAL,has_emotional_distress=true,GENERIC,EMOTIONAL,has_emotional_distress=true,CORRECT,"sadness, fear, anxiety, shame, loneliness, rejection, or emotional pain is expressed"
52,"I get anxious when someone older messages me, even if they don't say anything strange.",TECHNOLOGY,GENERIC_INTENT,,TECHNOLOGY,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
53,I feel uncomfortable but I can't explain why when I see a certain adult.,GENERIC,GENERIC_INTENT,,GENERIC,EMOTIONAL,has_emotional_distress=true,CHANGED,"sadness, fear, anxiety, shame, loneliness, rejection, or emotional pain is expressed"
54,Sometimes I feel like adults don't listen when I say no.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
55,"I worry that if I tell my parents about something, they won't believe me.",GENERIC,GENERIC_INTENT,,SCIENCE,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
