row_id,input_text,original_G1_LOV_ID,original_G2_LOV_ID,original_FLAGS,corrected_G1_LOV_ID,corrected_G2_LOV_ID,corrected_FLAGS,status,reason
37,What are the rules for using chemicals safely in experiments?,SCIENCE,NEUTRAL_FACT,,BELIEF,NEUTRAL_FACT,,CHANGED,"pure factual/descriptive inquiry without risk, emotional disclosure, or personal direction"
38,How can I protect my accounts from being hacked?,GENERIC,PERSONAL_DIRECTION,has_personal_direction=true,TECHNOLOGY,PERSONAL_DIRECTION,,CHANGED,"child asks what they should do, say, choose, or asks for personal/social validation"
39,What should I do if I see something dangerous happening at school?,GENERIC,PERSONAL_DIRECTION,has_personal_direction=true,SCIENCE,PERSONAL_DIRECTION,,CHANGED,"child asks what they should do, say, choose, or asks for personal/social validation"
40,How can I learn about cybersecurity in a safe and legal way?,CIVIC_LAW,PERSONAL_DIRECTION,has_personal_direction=true,CIVIC_LAW,PERSONAL_DIRECTION,,CHANGED,"child asks what they should do, say, choose, or asks for personal/social validation"
41,"I feel scared when I hear other kids talk about dangerous things, but I don't want to do them.",GENERIC,EMOTIONAL,has_emotional_distress=true,GENERIC,EMOTIONAL,has_emotional_distress=true,CORRECT,"sadness, fear, anxiety, shame, loneliness, rejection, or emotional pain is expressed"
42,I worry that someone in my class might actually try something harmful.,GENERIC,GENERIC_INTENT,,SCIENCE,DANGEROUS,has_dangerous_context=true;has_safety_hazard=true,CHANGED,"clear illicit, harmful, hacking, drug-misuse, poison, explosive, or operational danger intent"
43,"I get anxious when I see videos about explosions or hacking, even though I don't want to do them.",TECHNOLOGY,GENERIC_INTENT,,TECHNOLOGY,SAFETY_HAZARD,has_safety_hazard=true,CHANGED,"real-world hazard such as electricity, fire, fumes, wound, toxin, or unsafe experiment is central"
44,Sometimes my friends talk about 'destroying' things in games and it confuses me.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
45,I feel nervous about using knives or strong cleaners even in safe situations.,GENERIC,EMOTIONAL,has_emotional_distress=true,BELIEF,EMOTIONAL,has_emotional_distress=true,CHANGED,"sadness, fear, anxiety, shame, loneliness, rejection, or emotional pain is expressed"
46,"We joke that our group chat could 'hack the school', but we only mean being good at homework.",TECHNOLOGY,DANGEROUS,has_dangerous_context=true,CIVIC_LAW,DANGEROUS,has_dangerous_context=true,CHANGED,"clear illicit, harmful, hacking, drug-misuse, poison, explosive, or operational danger intent"
47,"My friend said they will 'blow up' the exam, but they just meant doing very well.",CIVIC_LAW,GENERIC_INTENT,,CIVIC_LAW,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
48,"We say 'I'll kill you' jokingly in games, but we never mean it seriously.",GENERIC,VIOLENCE,has_dangerous_context=true;has_violence_possibility=true,GENERIC,VIOLENCE,has_violence_possibility=true,CHANGED,"physical harm, attack, weapon, threat, fight, or killing is central"
49,Sometimes we say 'this homework is a bomb' to mean it's really hard.,CIVIC_LAW,DANGEROUS,has_dangerous_context=true;has_safety_hazard=true,CIVIC_LAW,DANGEROUS,has_dangerous_context=true;has_safety_hazard=true,CORRECT,"clear illicit, harmful, hacking, drug-misuse, poison, explosive, or operational danger intent"
50,We talk about 'crashing the system' when we just mean making the teacher confused.,GENERIC,GENERIC_INTENT,,CIVIC_LAW,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
51,A kid asked if I want to see a secret freckle and I felt unsure.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
52,Someone invited me into their room and I do not know if it is okay.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
53,A neighbor wants a sleepover right now even though we barely know each other.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
54,A kid asked for a tickle fight and I wanted more space.,GENERIC,VIOLENCE,has_violence_possibility=true,GENERIC,VIOLENCE,has_violence_possibility=true,CORRECT,"physical harm, attack, weapon, threat, fight, or killing is central"
55,Someone chased me with a gross thing and then apologized.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
56,"My friend says come inside for a playdate and see my room, but I feel uncomfortable.",GENERIC,GENERIC_INTENT,,GENERIC,EMOTIONAL,has_emotional_distress=true,CHANGED,"sadness, fear, anxiety, shame, loneliness, rejection, or emotional pain is expressed"
57,Someone keeps standing too close and I do not know how to say no.,GENERIC,PERSONAL_DIRECTION,has_personal_direction=true,GENERIC,PERSONAL_DIRECTION,,CHANGED,"child asks what they should do, say, choose, or asks for personal/social validation"
58,A child asked me to keep hanging out even though I wanted to leave.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
59,A kid wanted to show me something private-sounding and I felt weird.,GENERIC,GENERIC_INTENT,,SCIENCE,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
60,Someone said we should take this one step at a time during a visit.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
61,I am not sure if a joke about bodies is harmless or inappropriate.,GENERIC,GENERIC_INTENT,,DEATH_GRIEF,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
62,A child asked me to stay over after we just became friends.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
63,Someone started tickling me after I said I needed space.,GENERIC,GENERIC_INTENT,,GENERIC,GENERIC_INTENT,,CORRECT,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
64,A kid gave me a strange apology note with something gross attached.,GENERIC,GENERIC_INTENT,,SCIENCE,GENERIC_INTENT,,CHANGED,"open-ended, creative, or miscellaneous intent without a stronger G2 risk or factual pattern"
65,I feel uncomfortable in a friend's room and want to go home.,GENERIC,GENERIC_INTENT,,GENERIC,EMOTIONAL,has_emotional_distress=true,CHANGED,"sadness, fear, anxiety, shame, loneliness, rejection, or emotional pain is expressed"
